Transect,Donor,Recipient,Stage,Plant_ID,date_1,date_2,date_3,date_4,date_5,Transect,Recipient,Plant_ID,date_1,date_2,date_3,date_4,date_5,flr_P
1,HR_69,HR_108,Flow Date,1,,,,,,1,HR_108,5,,,,,,
1,HR_69,HR_108,Flow Date,2,,,,,,1,HR_108,6,,,,,,
1,HR_69,HR_108,Flow Date,3,,,,,,1,HR_108,7,,,,,,
1,HR_69,HR_108,Flow Date,4,,,,,,1,HR_108,8,,,,,,
1,HR_175,HR_196,Flow Date,1,,,,,,1,HR_196,5,,,,,,
1,HR_175,HR_196,Flow Date,2,,,,,,1,HR_196,6,,,,,,
1,HR_175,HR_196,Flow Date,3,,,,,,1,HR_196,7,,,,,,
1,HR_175,HR_196,Flow Date,4,,,,,,1,HR_196,8,,,,,,
1,HR_131,HR_46,Flow Date,1,,,,,,1,HR_46,5,,,,,,
1,HR_131,HR_46,Flow Date,2,,,,,,1,HR_46,6,,,,,,
1,HR_131,HR_46,Flow Date,3,,,,,,1,HR_46,7,,,,,,
1,HR_131,HR_46,Flow Date,4,,,,,,1,HR_46,8,,,,,,
1,HR_95,HR_20,Flow Date,1,,,,,,1,HR_20,5,,,,,,
1,HR_95,HR_20,Flow Date,2,,,,,,1,HR_20,6,,,,,,
1,HR_95,HR_20,Flow Date,3,,,,,,1,HR_20,7,,,,,,
1,HR_95,HR_20,Flow Date,4,,,,,,1,HR_20,8,,,,,,
1,HR_108,HR_16,Flow Date,1,,,,,,1,HR_16,5,,,,,,
1,HR_108,HR_16,Flow Date,2,,,,,,1,HR_16,6,,,,,,
1,HR_108,HR_16,Flow Date,3,,,,,,1,HR_16,7,,,,,,
1,HR_108,HR_16,Flow Date,4,,,,,,1,HR_16,8,,,,,,
1,HR_200,HR_10,Flow Date,1,,,,,,1,HR_10,5,,,,,,
1,HR_200,HR_10,Flow Date,2,,,,,,1,HR_10,6,,,,,,
1,HR_200,HR_10,Flow Date,3,,,,,,1,HR_10,7,,,,,,
1,HR_200,HR_10,Flow Date,4,,,,,,1,HR_10,8,,,,,,
1,HR_164,HR_41,Flow Date,1,,,,,,1,HR_41,5,,,,,,
1,HR_164,HR_41,Flow Date,2,,,,,,1,HR_41,6,,,,,,
1,HR_164,HR_41,Flow Date,3,,,,,,1,HR_41,7,,,,,,
1,HR_164,HR_41,Flow Date,4,,,,,,1,HR_41,8,,,,,,
1,HR_168,HR_148,Flow Date,1,,,,,,1,HR_148,5,,,,,,
1,HR_168,HR_148,Flow Date,2,,,,,,1,HR_148,6,,,,,,
1,HR_168,HR_148,Flow Date,3,,,,,,1,HR_148,7,,,,,,
1,HR_168,HR_148,Flow Date,4,,,,,,1,HR_148,8,,,,,,
1,HR_121,HR_105,Flow Date,1,,,,,,1,HR_105,5,,,,,,
1,HR_121,HR_105,Flow Date,2,,,,,,1,HR_105,6,,,,,,
1,HR_121,HR_105,Flow Date,3,,,,,,1,HR_105,7,,,,,,
1,HR_121,HR_105,Flow Date,4,,,,,,1,HR_105,8,,,,,,
1,HR_62,HR_134,Flow Date,1,,,,,,1,HR_134,5,,,,,,
1,HR_62,HR_134,Flow Date,2,,,,,,1,HR_134,6,,,,,,
1,HR_62,HR_134,Flow Date,3,,,,,,1,HR_134,7,,,,,,
1,HR_62,HR_134,Flow Date,4,,,,,,1,HR_134,8,,,,,,
1,HR_135,HR_83,Flow Date,1,,,,,,1,HR_83,5,,,,,,
1,HR_135,HR_83,Flow Date,2,,,,,,1,HR_83,6,,,,,,
1,HR_135,HR_83,Flow Date,3,,,,,,1,HR_83,7,,,,,,
1,HR_135,HR_83,Flow Date,4,,,,,,1,HR_83,8,,,,,,
1,HR_156,HR_25,Flow Date,1,,,,,,1,HR_25,5,,,,,,
1,HR_156,HR_25,Flow Date,2,,,,,,1,HR_25,6,,,,,,
1,HR_156,HR_25,Flow Date,3,,,,,,1,HR_25,7,,,,,,
1,HR_156,HR_25,Flow Date,4,,,,,,1,HR_25,8,,,,,,
1,HR_5,HR_40,Flow Date,1,,,,,,1,HR_40,5,,,,,,
1,HR_5,HR_40,Flow Date,2,,,,,,1,HR_40,6,,,,,,
1,HR_5,HR_40,Flow Date,3,,,,,,1,HR_40,7,,,,,,
1,HR_5,HR_40,Flow Date,4,,,,,,1,HR_40,8,,,,,,
1,HR_149,HR_7,Flow Date,1,,,,,,1,HR_7,5,,,,,,
1,HR_149,HR_7,Flow Date,2,,,,,,1,HR_7,6,,,,,,
1,HR_149,HR_7,Flow Date,3,,,,,,1,HR_7,7,,,,,,
1,HR_149,HR_7,Flow Date,4,,,,,,1,HR_7,8,,,,,,
1,HR_131,HR_113,Flow Date,1,,,,,,1,HR_113,5,,,,,,
1,HR_131,HR_113,Flow Date,2,,,,,,1,HR_113,6,,,,,,
1,HR_131,HR_113,Flow Date,3,,,,,,1,HR_113,7,,,,,,
1,HR_131,HR_113,Flow Date,4,,,,,,1,HR_113,8,,,,,,
1,HR_157,HR_95,Flow Date,1,,,,,,1,HR_95,5,,,,,,
1,HR_157,HR_95,Flow Date,2,,,,,,1,HR_95,6,,,,,,
1,HR_157,HR_95,Flow Date,3,,,,,,1,HR_95,7,,,,,,
1,HR_157,HR_95,Flow Date,4,,,,,,1,HR_95,8,,,,,,
1,HR_131,HR_49,Flow Date,1,,,,,,1,HR_49,5,,,,,,
1,HR_131,HR_49,Flow Date,2,,,,,,1,HR_49,6,,,,,,
1,HR_131,HR_49,Flow Date,3,,,,,,1,HR_49,7,,,,,,
1,HR_131,HR_49,Flow Date,4,,,,,,1,HR_49,8,,,,,,
1,HR_62,HR_136,Flow Date,1,,,,,,1,HR_136,5,,,,,,
1,HR_62,HR_136,Flow Date,2,,,,,,1,HR_136,6,,,,,,
1,HR_62,HR_136,Flow Date,3,,,,,,1,HR_136,7,,,,,,
1,HR_62,HR_136,Flow Date,4,,,,,,1,HR_136,8,,,,,,
1,HR_110,HR_32,Flow Date,1,,,,,,1,HR_32,5,,,,,,
1,HR_110,HR_32,Flow Date,2,,,,,,1,HR_32,6,,,,,,
1,HR_110,HR_32,Flow Date,3,,,,,,1,HR_32,7,,,,,,
1,HR_110,HR_32,Flow Date,4,,,,,,1,HR_32,8,,,,,,
1,HR_57,HR_110,Flow Date,1,,,,,,1,HR_110,5,,,,,,
1,HR_57,HR_110,Flow Date,2,,,,,,1,HR_110,6,,,,,,
1,HR_57,HR_110,Flow Date,3,,,,,,1,HR_110,7,,,,,,
1,HR_57,HR_110,Flow Date,4,,,,,,1,HR_110,8,,,,,,
1,HR_59,HR_11,Flow Date,1,,,,,,1,HR_11,5,,,,,,
1,HR_59,HR_11,Flow Date,2,,,,,,1,HR_11,6,,,,,,
1,HR_59,HR_11,Flow Date,3,,,,,,1,HR_11,7,,,,,,
1,HR_59,HR_11,Flow Date,4,,,,,,1,HR_11,8,,,,,,
1,HR_95,HR_178,Flow Date,1,,,,,,1,HR_178,5,,,,,,
1,HR_95,HR_178,Flow Date,2,,,,,,1,HR_178,6,,,,,,
1,HR_95,HR_178,Flow Date,3,,,,,,1,HR_178,7,,,,,,
1,HR_95,HR_178,Flow Date,4,,,,,,1,HR_178,8,,,,,,
1,HR_155,HR_47,Flow Date,1,,,,,,1,HR_47,5,,,,,,
1,HR_155,HR_47,Flow Date,2,,,,,,1,HR_47,6,,,,,,
1,HR_155,HR_47,Flow Date,3,,,,,,1,HR_47,7,,,,,,
1,HR_155,HR_47,Flow Date,4,,,,,,1,HR_47,8,,,,,,
1,HR_70,HR_123,Flow Date,1,,,,,,1,HR_123,5,,,,,,
1,HR_70,HR_123,Flow Date,2,,,,,,1,HR_123,6,,,,,,
1,HR_70,HR_123,Flow Date,3,,,,,,1,HR_123,7,,,,,,
1,HR_70,HR_123,Flow Date,4,,,,,,1,HR_123,8,,,,,,
1,HR_53,HR_92,Flow Date,1,,,,,,1,HR_92,5,,,,,,
1,HR_53,HR_92,Flow Date,2,,,,,,1,HR_92,6,,,,,,
1,HR_53,HR_92,Flow Date,3,,,,,,1,HR_92,7,,,,,,
1,HR_53,HR_92,Flow Date,4,,,,,,1,HR_92,8,,,,,,
1,HR_110,HR_39,Flow Date,1,,,,,,1,HR_39,5,,,,,,
1,HR_110,HR_39,Flow Date,2,,,,,,1,HR_39,6,,,,,,
1,HR_110,HR_39,Flow Date,3,,,,,,1,HR_39,7,,,,,,
1,HR_110,HR_39,Flow Date,4,,,,,,1,HR_39,8,,,,,,
1,HR_160,HR_173,Flow Date,1,,,,,,1,HR_173,5,,,,,,
1,HR_160,HR_173,Flow Date,2,,,,,,1,HR_173,6,,,,,,
1,HR_160,HR_173,Flow Date,3,,,,,,1,HR_173,7,,,,,,
1,HR_160,HR_173,Flow Date,4,,,,,,1,HR_173,8,,,,,,
1,HR_189,HR_18,Flow Date,1,,,,,,1,HR_18,5,,,,,,
1,HR_189,HR_18,Flow Date,2,,,,,,1,HR_18,6,,,,,,
1,HR_189,HR_18,Flow Date,3,,,,,,1,HR_18,7,,,,,,
1,HR_189,HR_18,Flow Date,4,,,,,,1,HR_18,8,,,,,,
1,HR_115,HR_26,Flow Date,1,,,,,,1,HR_26,5,,,,,,
1,HR_115,HR_26,Flow Date,2,,,,,,1,HR_26,6,,,,,,
1,HR_115,HR_26,Flow Date,3,,,,,,1,HR_26,7,,,,,,
1,HR_115,HR_26,Flow Date,4,,,,,,1,HR_26,8,,,,,,
1,HR_110,HR_37,Flow Date,1,,,,,,1,HR_37,5,,,,,,
1,HR_110,HR_37,Flow Date,2,,,,,,1,HR_37,6,,,,,,
1,HR_110,HR_37,Flow Date,3,,,,,,1,HR_37,7,,,,,,
1,HR_110,HR_37,Flow Date,4,,,,,,1,HR_37,8,,,,,,
1,HR_6,HR_162,Flow Date,1,,,,,,1,HR_162,5,,,,,,
1,HR_6,HR_162,Flow Date,2,,,,,,1,HR_162,6,,,,,,
1,HR_6,HR_162,Flow Date,3,,,,,,1,HR_162,7,,,,,,
1,HR_6,HR_162,Flow Date,4,,,,,,1,HR_162,8,,,,,,
2,HR_100,HR_195,Flow Date,1,,,,,,2,HR_195,5,,,,,,
2,HR_100,HR_195,Flow Date,2,,,,,,2,HR_195,6,,,,,,
2,HR_100,HR_195,Flow Date,3,,,,,,2,HR_195,7,,,,,,
2,HR_100,HR_195,Flow Date,4,,,,,,2,HR_195,8,,,,,,
2,HR_88,HR_14,Flow Date,1,,,,,,2,HR_14,5,,,,,,
2,HR_88,HR_14,Flow Date,2,,,,,,2,HR_14,6,,,,,,
2,HR_88,HR_14,Flow Date,3,,,,,,2,HR_14,7,,,,,,
2,HR_88,HR_14,Flow Date,4,,,,,,2,HR_14,8,,,,,,
2,HR_148,HR_50,Flow Date,1,,,,,,2,HR_50,5,,,,,,
2,HR_148,HR_50,Flow Date,2,,,,,,2,HR_50,6,,,,,,
2,HR_148,HR_50,Flow Date,3,,,,,,2,HR_50,7,,,,,,
2,HR_148,HR_50,Flow Date,4,,,,,,2,HR_50,8,,,,,,
2,HR_175,HR_27,Flow Date,1,,,,,,2,HR_27,5,,,,,,
2,HR_175,HR_27,Flow Date,2,,,,,,2,HR_27,6,,,,,,
2,HR_175,HR_27,Flow Date,3,,,,,,2,HR_27,7,,,,,,
2,HR_175,HR_27,Flow Date,4,,,,,,2,HR_27,8,,,,,,
2,HR_157,HR_85,Flow Date,1,,,,,,2,HR_85,5,,,,,,
2,HR_157,HR_85,Flow Date,2,,,,,,2,HR_85,6,,,,,,
2,HR_157,HR_85,Flow Date,3,,,,,,2,HR_85,7,,,,,,
2,HR_157,HR_85,Flow Date,4,,,,,,2,HR_85,8,,,,,,
2,HR_141,HR_15,Flow Date,1,,,,,,2,HR_15,5,,,,,,
2,HR_141,HR_15,Flow Date,2,,,,,,2,HR_15,6,,,,,,
2,HR_141,HR_15,Flow Date,3,,,,,,2,HR_15,7,,,,,,
2,HR_141,HR_15,Flow Date,4,,,,,,2,HR_15,8,,,,,,
2,HR_34,HR_112,Flow Date,1,,,,,,2,HR_112,5,,,,,,
2,HR_34,HR_112,Flow Date,2,,,,,,2,HR_112,6,,,,,,
2,HR_34,HR_112,Flow Date,3,,,,,,2,HR_112,7,,,,,,
2,HR_34,HR_112,Flow Date,4,,,,,,2,HR_112,8,,,,,,
2,HR_5,HR_149,Flow Date,1,,,,,,2,HR_149,5,,,,,,
2,HR_5,HR_149,Flow Date,2,,,,,,2,HR_149,6,,,,,,
2,HR_5,HR_149,Flow Date,3,,,,,,2,HR_149,7,,,,,,
2,HR_5,HR_149,Flow Date,4,,,,,,2,HR_149,8,,,,,,
2,HR_027,HR_119,Flow Date,1,,,,,,2,HR_119,5,,,,,,
2,HR_027,HR_119,Flow Date,2,,,,,,2,HR_119,6,,,,,,
2,HR_027,HR_119,Flow Date,3,,,,,,2,HR_119,7,,,,,,
2,HR_027,HR_119,Flow Date,4,,,,,,2,HR_119,8,,,,,,
2,HR_085,HR_107,Flow Date,1,,,,,,2,HR_107,5,,,,,,
2,HR_085,HR_107,Flow Date,2,,,,,,2,HR_107,6,,,,,,
2,HR_085,HR_107,Flow Date,3,,,,,,2,HR_107,7,,,,,,
2,HR_085,HR_107,Flow Date,4,,,,,,2,HR_107,8,,,,,,
2,HR_133,HR_72,Flow Date,1,,,,,,2,HR_72,5,,,,,,
2,HR_133,HR_72,Flow Date,2,,,,,,2,HR_72,6,,,,,,
2,HR_133,HR_72,Flow Date,3,,,,,,2,HR_72,7,,,,,,
2,HR_133,HR_72,Flow Date,4,,,,,,2,HR_72,8,,,,,,
2,HR_133,HR_161,Flow Date,1,,,,,,2,HR_161,5,,,,,,
2,HR_133,HR_161,Flow Date,2,,,,,,2,HR_161,6,,,,,,
2,HR_133,HR_161,Flow Date,3,,,,,,2,HR_161,7,,,,,,
2,HR_133,HR_161,Flow Date,4,,,,,,2,HR_161,8,,,,,,
2,HR_085,HR_35,Flow Date,1,,,,,,2,HR_35,5,,,,,,
2,HR_085,HR_35,Flow Date,2,,,,,,2,HR_35,6,,,,,,
2,HR_085,HR_35,Flow Date,3,,,,,,2,HR_35,7,,,,,,
2,HR_085,HR_35,Flow Date,4,,,,,,2,HR_35,8,,,,,,
2,HR_90,HR_126,Flow Date,1,,,,,,2,HR_126,5,,,,,,
2,HR_90,HR_126,Flow Date,2,,,,,,2,HR_126,6,,,,,,
2,HR_90,HR_126,Flow Date,3,,,,,,2,HR_126,7,,,,,,
2,HR_90,HR_126,Flow Date,4,,,,,,2,HR_126,8,,,,,,
2,HR_53,HR_169,Flow Date,1,,,,,,2,HR_169,5,,,,,,
2,HR_53,HR_169,Flow Date,2,,,,,,2,HR_169,6,,,,,,
2,HR_53,HR_169,Flow Date,3,,,,,,2,HR_169,7,,,,,,
2,HR_53,HR_169,Flow Date,4,,,,,,2,HR_169,8,,,,,,
2,HR_125,HR_34,Flow Date,1,,,,,,2,HR_34,5,,,,,,
2,HR_125,HR_34,Flow Date,2,,,,,,2,HR_34,6,,,,,,
2,HR_125,HR_34,Flow Date,3,,,,,,2,HR_34,7,,,,,,
2,HR_125,HR_34,Flow Date,4,,,,,,2,HR_34,8,,,,,,
2,HR_164,HR_201,Flow Date,1,,,,,,2,HR_201,5,,,,,,
2,HR_164,HR_201,Flow Date,2,,,,,,2,HR_201,6,,,,,,
2,HR_164,HR_201,Flow Date,3,,,,,,2,HR_201,7,,,,,,
2,HR_164,HR_201,Flow Date,4,,,,,,2,HR_201,8,,,,,,
2,HR_34,HR_80,Flow Date,1,,,,,,2,HR_80,5,,,,,,
2,HR_34,HR_80,Flow Date,2,,,,,,2,HR_80,6,,,,,,
2,HR_34,HR_80,Flow Date,3,,,,,,2,HR_80,7,,,,,,
2,HR_34,HR_80,Flow Date,4,,,,,,2,HR_80,8,,,,,,
2,HR_155,HR_121,Flow Date,1,,,,,,2,HR_121,5,,,,,,
2,HR_155,HR_121,Flow Date,2,,,,,,2,HR_121,6,,,,,,
2,HR_155,HR_121,Flow Date,3,,,,,,2,HR_121,7,,,,,,
2,HR_155,HR_121,Flow Date,4,,,,,,2,HR_121,8,,,,,,
2,HR_168,HR_101,Flow Date,1,,,,,,2,HR_101,5,,,,,,
2,HR_168,HR_101,Flow Date,2,,,,,,2,HR_101,6,,,,,,
2,HR_168,HR_101,Flow Date,3,,,,,,2,HR_101,7,,,,,,
2,HR_168,HR_101,Flow Date,4,,,,,,2,HR_101,8,,,,,,
2,HR_53,HR_38,Flow Date,1,,,,,,2,HR_38,5,,,,,,
2,HR_53,HR_38,Flow Date,2,,,,,,2,HR_38,6,,,,,,
2,HR_53,HR_38,Flow Date,3,,,,,,2,HR_38,7,,,,,,
2,HR_53,HR_38,Flow Date,4,,,,,,2,HR_38,8,,,,,,
2,HR_5,HR_180,Flow Date,1,,,,,,2,HR_180,5,,,,,,
2,HR_5,HR_180,Flow Date,2,,,,,,2,HR_180,6,,,,,,
2,HR_5,HR_180,Flow Date,3,,,,,,2,HR_180,7,,,,,,
2,HR_5,HR_180,Flow Date,4,,,,,,2,HR_180,8,,,,,,
2,HR_139,HR_129,Flow Date,1,,,,,,2,HR_129,5,,,,,,
2,HR_139,HR_129,Flow Date,2,,,,,,2,HR_129,6,,,,,,
2,HR_139,HR_129,Flow Date,3,,,,,,2,HR_129,7,,,,,,
2,HR_139,HR_129,Flow Date,4,,,,,,2,HR_129,8,,,,,,
2,HR_157,HR_88,Flow Date,1,,,,,,2,HR_88,5,,,,,,
2,HR_157,HR_88,Flow Date,2,,,,,,2,HR_88,6,,,,,,
2,HR_157,HR_88,Flow Date,3,,,,,,2,HR_88,7,,,,,,
2,HR_157,HR_88,Flow Date,4,,,,,,2,HR_88,8,,,,,,
2,HR_6,HR_142,Flow Date,1,,,,,,2,HR_142,5,,,,,,
2,HR_6,HR_142,Flow Date,2,,,,,,2,HR_142,6,,,,,,
2,HR_6,HR_142,Flow Date,3,,,,,,2,HR_142,7,,,,,,
2,HR_6,HR_142,Flow Date,4,,,,,,2,HR_142,8,,,,,,
2,HR_200,HR_153,Flow Date,1,,,,,,2,HR_153,5,,,,,,
2,HR_200,HR_153,Flow Date,2,,,,,,2,HR_153,6,,,,,,
2,HR_200,HR_153,Flow Date,3,,,,,,2,HR_153,7,,,,,,
2,HR_200,HR_153,Flow Date,4,,,,,,2,HR_153,8,,,,,,
2,HR_125,HR_86,Flow Date,1,,,,,,2,HR_86,5,,,,,,
2,HR_125,HR_86,Flow Date,2,,,,,,2,HR_86,6,,,,,,
2,HR_125,HR_86,Flow Date,3,,,,,,2,HR_86,7,,,,,,
2,HR_125,HR_86,Flow Date,4,,,,,,2,HR_86,8,,,,,,
2,HR_171,HR_73,Flow Date,1,,,,,,2,HR_73,5,,,,,,
2,HR_171,HR_73,Flow Date,2,,,,,,2,HR_73,6,,,,,,
2,HR_171,HR_73,Flow Date,3,,,,,,2,HR_73,7,,,,,,
2,HR_171,HR_73,Flow Date,4,,,,,,2,HR_73,8,,,,,,
2,HR_57,HR_6,Flow Date,1,,,,,,2,HR_6,5,,,,,,
2,HR_57,HR_6,Flow Date,2,,,,,,2,HR_6,6,,,,,,
2,HR_57,HR_6,Flow Date,3,,,,,,2,HR_6,7,,,,,,
2,HR_57,HR_6,Flow Date,4,,,,,,2,HR_6,8,,,,,,
2,HR_139,HR_62,Flow Date,1,,,,,,2,HR_62,5,,,,,,
2,HR_139,HR_62,Flow Date,2,,,,,,2,HR_62,6,,,,,,
2,HR_139,HR_62,Flow Date,3,,,,,,2,HR_62,7,,,,,,
2,HR_139,HR_62,Flow Date,4,,,,,,2,HR_62,8,,,,,,
2,HR_196,HR_54,Flow Date,1,,,,,,2,HR_54,5,,,,,,
2,HR_196,HR_54,Flow Date,2,,,,,,2,HR_54,6,,,,,,
2,HR_196,HR_54,Flow Date,3,,,,,,2,HR_54,7,,,,,,
2,HR_196,HR_54,Flow Date,4,,,,,,2,HR_54,8,,,,,,
2,HR_180,HR_23,Flow Date,1,,,,,,2,HR_23,5,,,,,,
2,HR_180,HR_23,Flow Date,2,,,,,,2,HR_23,6,,,,,,
2,HR_180,HR_23,Flow Date,3,,,,,,2,HR_23,7,,,,,,
2,HR_180,HR_23,Flow Date,4,,,,,,2,HR_23,8,,,,,,
2,HR_195,HR_104,Flow Date,1,,,,,,2,HR_104,5,,,,,,
2,HR_195,HR_104,Flow Date,2,,,,,,2,HR_104,6,,,,,,
2,HR_195,HR_104,Flow Date,3,,,,,,2,HR_104,7,,,,,,
2,HR_195,HR_104,Flow Date,4,,,,,,2,HR_104,8,,,,,,
2,HR_027,HR_145,Flow Date,1,,,,,,2,HR_145,5,,,,,,
2,HR_027,HR_145,Flow Date,2,,,,,,2,HR_145,6,,,,,,
2,HR_027,HR_145,Flow Date,3,,,,,,2,HR_145,7,,,,,,
2,HR_027,HR_145,Flow Date,4,,,,,,2,HR_145,8,,,,,,
2,HR_8,HR_12,Flow Date,1,,,,,,2,HR_12,5,,,,,,
2,HR_8,HR_12,Flow Date,2,,,,,,2,HR_12,6,,,,,,
2,HR_8,HR_12,Flow Date,3,,,,,,2,HR_12,7,,,,,,
2,HR_8,HR_12,Flow Date,4,,,,,,2,HR_12,8,,,,,,
2,HR_70,HR_165,Flow Date,1,,,,,,2,HR_165,5,,,,,,
2,HR_70,HR_165,Flow Date,2,,,,,,2,HR_165,6,,,,,,
2,HR_70,HR_165,Flow Date,3,,,,,,2,HR_165,7,,,,,,
2,HR_70,HR_165,Flow Date,4,,,,,,2,HR_165,8,,,,,,
2,HR_168,HR_64,Flow Date,1,,,,,,2,HR_64,5,,,,,,
2,HR_168,HR_64,Flow Date,2,,,,,,2,HR_64,6,,,,,,
2,HR_168,HR_64,Flow Date,3,,,,,,2,HR_64,7,,,,,,
2,HR_168,HR_64,Flow Date,4,,,,,,2,HR_64,8,,,,,,
2,HR_66,HR_137,Flow Date,1,,,,,,2,HR_137,5,,,,,,
2,HR_66,HR_137,Flow Date,2,,,,,,2,HR_137,6,,,,,,
2,HR_66,HR_137,Flow Date,3,,,,,,2,HR_137,7,,,,,,
2,HR_66,HR_137,Flow Date,4,,,,,,2,HR_137,8,,,,,,
2,HR_027,HR_43,Flow Date,1,,,,,,2,HR_43,5,,,,,,
2,HR_027,HR_43,Flow Date,2,,,,,,2,HR_43,6,,,,,,
2,HR_027,HR_43,Flow Date,3,,,,,,2,HR_43,7,,,,,,
2,HR_027,HR_43,Flow Date,4,,,,,,2,HR_43,8,,,,,,
2,HR_189,HR_51,Flow Date,1,,,,,,2,HR_51,5,,,,,,
2,HR_189,HR_51,Flow Date,2,,,,,,2,HR_51,6,,,,,,
2,HR_189,HR_51,Flow Date,3,,,,,,2,HR_51,7,,,,,,
2,HR_189,HR_51,Flow Date,4,,,,,,2,HR_51,8,,,,,,
2,HR_69,HR_133,Flow Date,1,,,,,,2,HR_133,5,,,,,,
