Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,85,2,1,3,BO_022,BO_009,G1,n,8,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,1,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,2,NA,FALSE,FALSE,NA,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,3,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,4,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,5,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,6,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,7,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,86,6,1,3,BO_040,BO_067,G1,n,8,NA,FALSE,FALSE,NA,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,1,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,2,NA,FALSE,FALSE,NA,NA,2021-12-28,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,3,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,4,NA,FALSE,FALSE,NA,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,5,NA,FALSE,FALSE,NA,NA,2021-12-28,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,6,NA,FALSE,FALSE,NA,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,7,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,87,6,1,3,BO_013,BO_053,G1,n,8,NA,FALSE,FALSE,NA,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,88,2,1,3,BO_189,BO_126,G1,R,1,FALSE,FALSE,FALSE,3,"5,6,3",NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,NA,24.22,NA,-30.02,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,88,2,1,3,BO_189,BO_126,G1,R,2,FALSE,FALSE,FALSE,3,"5,6,3",NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,NA,24.22,NA,-30.02,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,88,2,1,3,BO_189,BO_126,G1,R,3,TRUE,TRUE,TRUE,3,"5,6,3",2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-05-20,42,123,148,142,NA,NA,NA,NA,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,24.22,24.22,-30.02,-30.02,3.65,2,1,3,0,1,4.86,NA,0.5,1.5,2,1,1,1,1,1
2022,88,2,1,3,BO_189,BO_126,G1,R,4,FALSE,FALSE,FALSE,3,"5,6,3",NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,NA,24.22,NA,-30.02,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,88,2,1,3,BO_189,BO_126,G1,R,5,FALSE,TRUE,TRUE,3,"5,6,3",NA,2021-11-11,2021-11-17,2022-04-08,2022-04-08,0,NA,148,142,NA,NA,NA,NA,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,NA,24.22,NA,-30.02,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,1,0,0,0
2022,88,2,1,3,BO_189,BO_126,G1,R,6,FALSE,TRUE,TRUE,3,"5,6,3",NA,2021-11-11,2021-11-17,2022-04-08,2022-04-08,0,NA,148,142,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,27.911,2.18,12.803211009174312,0.07810540647056716,NA,24.22,NA,-30.02,NA,1,0,1,0,0,NA,NA,0,0,0,0,1,1,1,0
2022,88,2,1,3,BO_189,BO_126,G1,R,7,FALSE,FALSE,FALSE,3,"5,6,3",NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,NA,24.22,NA,-30.02,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,88,2,1,3,BO_189,BO_126,G1,R,8,FALSE,FALSE,FALSE,3,"5,6,3",NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.911,2.18,12.803211009174312,0.07810540647056716,NA,24.22,NA,-30.02,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,89,2,1,3,BO_199,BO_069,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-21,2022-04-28,7,136,161,155,NA,29.878,NA,403.032,NA,NA,NA,NA,24.729,1.83,13.51311475409836,0.07400218367099357,13.14,13.14,-30.84,-30.84,3.37,6,0,6,1,6,3.7116666666666664,NA,1,6,6,1,1,1,1,1
2022,89,2,1,3,BO_199,BO_069,G1,n,2,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-21,2022-04-21,0,136,161,155,29.878,29.878,403.032,403.032,NA,NA,NA,NA,24.729,1.83,13.51311475409836,0.07400218367099357,NA,13.14,NA,-30.84,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,89,2,1,3,BO_199,BO_069,G1,n,3,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,29.878,NA,403.032,NA,NA,NA,NA,24.729,1.83,13.51311475409836,0.07400218367099357,NA,13.14,NA,-30.84,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,89,2,1,3,BO_199,BO_069,G1,n,4,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-08,0,123,148,142,NA,29.878,NA,403.032,24.729,1.83,13.51311475409836,0.07400218367099357,24.729,1.83,13.51311475409836,0.07400218367099357,NA,13.14,NA,-30.84,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,89,2,1,3,BO_199,BO_069,G1,n,5,FALSE,FALSE,FALSE,1,1,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,29.878,NA,403.032,NA,NA,NA,NA,24.729,1.83,13.51311475409836,0.07400218367099357,NA,13.14,NA,-30.84,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,89,2,1,3,BO_199,BO_069,G1,n,6,FALSE,FALSE,FALSE,1,1,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,29.878,NA,403.032,NA,NA,NA,NA,24.729,1.83,13.51311475409836,0.07400218367099357,NA,13.14,NA,-30.84,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,89,2,1,3,BO_199,BO_069,G1,n,7,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,29.878,NA,403.032,NA,NA,NA,NA,24.729,1.83,13.51311475409836,0.07400218367099357,NA,13.14,NA,-30.84,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,89,2,1,3,BO_199,BO_069,G1,n,8,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,29.878,NA,403.032,NA,NA,NA,NA,24.729,1.83,13.51311475409836,0.07400218367099357,NA,13.14,NA,-30.84,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,90,5,1,3,BO_058,BO_123,G1,n,1,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,90,5,1,3,BO_058,BO_123,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-05-12,41,116,141,135,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,0,0,1,1,0,0,0
2022,90,5,1,3,BO_058,BO_123,G1,n,3,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,90,5,1,3,BO_058,BO_123,G1,n,4,FALSE,FALSE,FALSE,2,2,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,90,5,1,3,BO_058,BO_123,G1,n,5,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,90,5,1,3,BO_058,BO_123,G1,n,6,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,90,5,1,3,BO_058,BO_123,G1,n,7,FALSE,FALSE,FALSE,2,2,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,90,5,1,3,BO_058,BO_123,G1,n,8,FALSE,FALSE,FALSE,2,2,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,NA,NA,NA,NA,NA,NA,NA,NA,13.708,0.87,15.75632183908046,0.0634665888532244,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,91,2,1,3,BO_187,BO_150,G1,n,1,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,25.835,NA,316.749,NA,NA,NA,NA,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,91,2,1,3,BO_187,BO_150,G1,n,2,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,25.835,NA,316.749,NA,NA,NA,NA,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,91,2,1,3,BO_187,BO_150,G1,n,3,FALSE,FALSE,FALSE,4,4,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,25.835,NA,316.749,NA,NA,NA,NA,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,91,2,1,3,BO_187,BO_150,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-28,2021-11-11,2021-11-17,2022-04-08,2022-05-12,34,101,148,142,25.835,25.835,316.749,316.749,NA,NA,NA,NA,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,1,0,1,6,0,NA,NA,0,0,0,1,1,1,1,0
2022,91,2,1,3,BO_187,BO_150,G1,n,5,FALSE,FALSE,FALSE,4,4,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,25.835,NA,316.749,NA,NA,NA,NA,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,91,2,1,3,BO_187,BO_150,G1,n,6,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,25.835,NA,316.749,NA,NA,NA,NA,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,91,2,1,3,BO_187,BO_150,G1,n,7,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,25.835,NA,316.749,NA,NA,NA,NA,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,91,2,1,3,BO_187,BO_150,G1,n,8,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-28,27,116,141,135,NA,25.835,NA,316.749,55.099,3.27,16.849847094801223,0.059347719559338645,55.099,3.27,16.849847094801223,0.059347719559338645,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,1,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,2,NA,FALSE,FALSE,NA,NA,2021-12-28,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,3,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,4,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,5,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,6,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,7,NA,FALSE,FALSE,NA,NA,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,92,1,1,3,BO_151,BO_148,G1,n,8,NA,FALSE,FALSE,NA,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,93,3,1,3,BO_198,BO_158,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-21,2021-11-11,2021-11-17,2022-04-08,2022-04-13,5,108,148,142,NA,21.152,NA,308.278,NA,NA,NA,NA,NA,NA,NA,NA,23.16,23.16,-29.29,-29.29,3.93,1,0,1,2,0,NA,NA,0,0,0,1,1,1,1,0
2022,93,3,1,3,BO_198,BO_158,G1,n,2,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-21,13,123,148,142,21.152,21.152,308.278,308.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,NA,-29.29,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,93,3,1,3,BO_198,BO_158,G1,n,3,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-21,13,123,148,142,NA,21.152,NA,308.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,NA,-29.29,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,93,3,1,3,BO_198,BO_158,G1,n,4,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-21,13,123,148,142,NA,21.152,NA,308.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,NA,-29.29,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,93,3,1,3,BO_198,BO_158,G1,n,5,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-21,13,123,148,142,NA,21.152,NA,308.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,NA,-29.29,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,93,3,1,3,BO_198,BO_158,G1,n,6,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,21.152,NA,308.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,NA,-29.29,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,93,3,1,3,BO_198,BO_158,G1,n,7,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,21.152,NA,308.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,NA,-29.29,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,93,3,1,3,BO_198,BO_158,G1,n,8,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,21.152,NA,308.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,NA,-29.29,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,94,5,1,3,BO_109,BO_001,G1,n,1,FALSE,FALSE,FALSE,5,5,NA,2021-11-11,2021-11-17,2022-04-08,2022-04-28,20,NA,148,142,NA,26.11,NA,370.698,84.915,5.79,14.66580310880829,0.06818583289171525,84.915,5.79,14.66580310880829,0.06818583289171525,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA
2022,94,5,1,3,BO_109,BO_001,G1,n,2,FALSE,FALSE,FALSE,5,5,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,26.11,NA,370.698,NA,NA,NA,NA,84.915,5.79,14.66580310880829,0.06818583289171525,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,94,5,1,3,BO_109,BO_001,G1,n,3,FALSE,FALSE,FALSE,5,5,NA,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,26.11,NA,370.698,NA,NA,NA,NA,84.915,5.79,14.66580310880829,0.06818583289171525,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,94,5,1,3,BO_109,BO_001,G1,n,4,FALSE,FALSE,FALSE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-21,13,123,148,142,NA,26.11,NA,370.698,NA,NA,NA,NA,84.915,5.79,14.66580310880829,0.06818583289171525,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,94,5,1,3,BO_109,BO_001,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-04-08,2022-04-13,5,123,148,142,NA,26.11,NA,370.698,NA,NA,NA,NA,84.915,5.79,14.66580310880829,0.06818583289171525,NA,NA,NA,NA,NA,1,1,2,16,0,NA,NA,0,0,0,1,1,1,1,0
2022,94,5,1,3,BO_109,BO_001,G1,n,6,FALSE,FALSE,FALSE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-08,7,116,141,135,NA,26.11,NA,370.698,NA,NA,NA,NA,84.915,5.79,14.66580310880829,0.06818583289171525,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,94,5,1,3,BO_109,BO_001,G1,n,7,FALSE,FALSE,FALSE,5,5,2021-12-06,2021-11-11,2021-11-17,2022-04-01,2022-04-28,27,116,141,135,26.11,26.11,370.698,370.698,NA,NA,NA,NA,84.915,5.79,14.66580310880829,0.06818583289171525,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
